"organizationId","organizationName","siteId","siteName","deviceId","deviceName","deviceUserFriendlyId","deviceTimeZoneId","latitude","longitude","serviceSubscriptionId","particulateId","displayName","scientificName","isBeta","warningConcentrationThreshold","dangerConcentrationThreshold","maximumConcentrationThreshold","tapeScanId","samplingStartTime","samplingEndTime","count","concentration"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6744","25","Dry rot","Fusarium Macroconidium","True","15","30","100","125646","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","3","4,213945"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6744","25","Dry rot","Fusarium Macroconidium","True","15","30","100","125846","2026-08-01T08:00:00Z","2026-08-02T04:17:09Z","19","26,69304"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6744","25","Dry rot","Fusarium Macroconidium","True","15","30","100","126030","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","13","18,267868"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6744","25","Dry rot","Fusarium Macroconidium","True","15","30","100","126991","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","12","16,855164"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6744","25","Dry rot","Fusarium Macroconidium","True","15","30","100","126986","2026-08-05T08:00:00Z","2026-08-06T04:17:09Z","2","2,8083262"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6744","25","Dry rot","Fusarium Macroconidium","True","15","30","100","126982","2026-08-06T08:00:00Z","2026-08-07T04:17:09Z","1","1,4046403"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6744","25","Dry rot","Fusarium Macroconidium","True","15","30","100","126981","2026-08-07T08:00:01Z","2026-08-08T04:17:08Z","1","1,40496"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6744","25","Dry rot","Fusarium Macroconidium","True","15","30","100","127350","2026-08-09T08:00:00Z","2026-08-10T04:17:08Z","19","26,696342"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6720","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","125646","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6720","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","125846","2026-08-01T08:00:00Z","2026-08-02T04:17:09Z","1","1,4048969"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6720","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","126030","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6720","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","126991","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6720","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","126986","2026-08-05T08:00:00Z","2026-08-06T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6720","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","126982","2026-08-06T08:00:00Z","2026-08-07T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6720","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","126981","2026-08-07T08:00:01Z","2026-08-08T04:17:08Z","4","5,61984"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6720","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","127350","2026-08-09T08:00:00Z","2026-08-10T04:17:08Z","1","1,4050707"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6823","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","125646","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","1","1,4046483"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6823","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","125846","2026-08-01T08:00:00Z","2026-08-02T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6823","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","126030","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","1","1,4052206"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6823","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","126991","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","1","1,4045969"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6823","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","126986","2026-08-05T08:00:00Z","2026-08-06T04:17:09Z","2","2,8083262"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6823","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","126982","2026-08-06T08:00:00Z","2026-08-07T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6823","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","126981","2026-08-07T08:00:01Z","2026-08-08T04:17:08Z","14","19,669441"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6823","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","127350","2026-08-09T08:00:00Z","2026-08-10T04:17:08Z","1","1,4050707"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","125646","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","37","51,971985"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","125846","2026-08-01T08:00:00Z","2026-08-02T04:17:09Z","38","53,38608"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","126030","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","18","25,293972"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","126991","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","17","23,878149"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","126986","2026-08-05T08:00:00Z","2026-08-06T04:17:09Z","22","30,891588"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","126982","2026-08-06T08:00:00Z","2026-08-07T04:17:09Z","8","11,237123"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","126981","2026-08-07T08:00:01Z","2026-08-08T04:17:08Z","25","35,124"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6760","57","Target Spot","Corynespora spp.","False","50","200","400","127350","2026-08-09T08:00:00Z","2026-08-10T04:17:08Z","41","57,607895"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","125646","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","1","1,4046483"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","125846","2026-08-01T08:00:00Z","2026-08-02T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","126030","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","126991","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","126986","2026-08-05T08:00:00Z","2026-08-06T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","126982","2026-08-06T08:00:00Z","2026-08-07T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","126981","2026-08-07T08:00:01Z","2026-08-08T04:17:08Z","1","1,40496"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","127350","2026-08-09T08:00:00Z","2026-08-10T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","125646","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","125846","2026-08-01T08:00:00Z","2026-08-02T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","126030","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","126991","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","126986","2026-08-05T08:00:00Z","2026-08-06T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","126982","2026-08-06T08:00:00Z","2026-08-07T04:17:09Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","126981","2026-08-07T08:00:01Z","2026-08-08T04:17:08Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","127350","2026-08-09T08:00:00Z","2026-08-10T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","6","14,044483"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","14","32,970036"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","9","21,12319"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","7","16,5887"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","7","16,767109"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","10","23,407473"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","12","28,26003"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","11","25,817232"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","3","7,1094427"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","7","16,767109"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","1","2,3407474"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","2","4,710005"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","1","2,3953013"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6748","25","Dry rot","Fusarium Macroconidium","True","15","30","100","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","23","53,83719"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6748","25","Dry rot","Fusarium Macroconidium","True","15","30","100","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","40","94,200096"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6748","25","Dry rot","Fusarium Macroconidium","True","15","30","100","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","13","30,511274"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6748","25","Dry rot","Fusarium Macroconidium","True","15","30","100","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","5","11,8490715"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6748","25","Dry rot","Fusarium Macroconidium","True","15","30","100","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","13","31,138918"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6724","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","4","9,362989"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6724","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","1","2,3550024"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6724","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","1","2,347021"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6724","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6724","35","Powdery Mildew","Erysiphe spp. & Podosphaera spp.","False","5","25","50","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","1","2,3953013"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6827","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6827","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","2","4,710005"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6827","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6827","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6827","36","Moniliophthora spp. BETA","Moniliophthora spp.","False","5","25","100","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6764","57","Target Spot","Corynespora spp.","False","50","200","400","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","7","16,385231"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6764","57","Target Spot","Corynespora spp.","False","50","200","400","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","19","44,74505"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6764","57","Target Spot","Corynespora spp.","False","50","200","400","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","14","32,858295"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6764","57","Target Spot","Corynespora spp.","False","50","200","400","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","4","9,479257"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6764","57","Target Spot","Corynespora spp.","False","50","200","400","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","3","7,185904"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6732","66","Septoria","Two Celled Spore","False","25","50","200","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6732","66","Septoria","Two Celled Spore","False","25","50","200","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6732","66","Septoria","Two Celled Spore","False","25","50","200","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6732","66","Septoria","Two Celled Spore","False","25","50","200","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6732","66","Septoria","Two Celled Spore","False","25","50","200","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6772","193","Soybean Rust","Phakopsora spp.","False","25","50","200","125647","2026-07-31T08:00:00Z","2026-08-01T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6772","193","Soybean Rust","Phakopsora spp.","False","25","50","200","125848","2026-08-01T08:00:00Z","2026-08-02T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6772","193","Soybean Rust","Phakopsora spp.","False","25","50","200","126031","2026-08-02T08:00:00Z","2026-08-03T04:17:08Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6772","193","Soybean Rust","Phakopsora spp.","False","25","50","200","126216","2026-08-03T08:00:00Z","2026-08-04T04:17:09Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6772","193","Soybean Rust","Phakopsora spp.","False","25","50","200","126391","2026-08-04T08:00:00Z","2026-08-05T04:17:08Z","0","0"
"83","OneAgro","149","OneAgro - Agua Azul","363","SS-A-001-101A-0029","Agua Azul","America/Sao_Paulo","-24,118036","-52,361298","6709","4","General Alternaria","Alternaria spp.","False","30","120","200","125842","2026-08-01T07:00:00Z","2026-08-02T03:17:08Z","102","143,60979"
"83","OneAgro","149","OneAgro - Agua Azul","363","SS-A-001-101A-0029","Agua Azul","America/Sao_Paulo","-24,118036","-52,361298","6709","4","General Alternaria","Alternaria spp.","False","30","120","200","126025","2026-08-02T07:00:00Z","2026-08-03T03:17:08Z","69","97,210205"
